hour_of_day,day_of_week,failure_rate,location_Germany,location_India,location_Japan,location_USA,device_type_Linux,device_type_Mac,device_type_Windows,device_type_iOS,login_method_OTP,login_method_password
16,6,0.06999999999999995,False,False,False,True,False,True,False,False,False,False
14,6,0.06999999999999995,False,False,False,False,False,False,True,False,False,False
2,5,0.06999999999999995,False,False,False,True,False,False,False,False,False,False
12,6,0.06999999999999995,False,False,False,True,False,False,False,False,False,False
2,1,0.06999999999999995,False,False,False,True,False,False,True,False,False,False
7,5,0.06999999999999995,False,False,False,True,True,False,False,False,True,False
23,5,0.06999999999999995,False,False,False,True,False,False,True,False,False,False
1,6,0.06999999999999995,False,False,False,True,False,False,False,True,False,False
14,6,0.06999999999999995,False,False,True,False,False,False,True,False,False,False
11,2,0.06999999999999995,False,False,False,False,False,False,True,False,False,True
21,3,0.06999999999999995,False,False,False,True,True,False,False,False,False,True
11,0,0.06999999999999995,False,False,False,True,False,True,False,False,True,False
23,1,0.06999999999999995,False,True,False,False,False,False,False,False,False,False
8,3,0.06999999999999995,False,True,False,False,False,False,True,False,True,False
13,2,0.06999999999999995,False,False,False,True,True,False,False,False,False,True
14,0,0.06999999999999995,True,False,False,False,True,False,False,False,False,False
22,3,0.06999999999999995,False,False,False,False,False,True,False,False,False,False
0,0,0.06999999999999995,False,False,False,True,False,False,False,True,False,False
4,1,0.06999999999999995,False,False,False,True,False,False,False,False,False,False
17,6,0.06999999999999995,False,False,False,True,False,True,False,False,False,True
16,5,0.06999999999999995,False,False,False,True,False,False,False,True,False,True
1,0,0.06999999999999995,False,False,False,True,False,True,False,False,False,True
18,2,0.06999999999999995,False,True,False,False,False,False,False,False,False,True
0,3,0.06999999999999995,False,False,False,True,False,False,True,False,True,False
4,6,0.06999999999999995,False,True,False,False,True,False,False,False,False,True
20,6,0.06999999999999995,False,False,False,True,False,False,False,True,True,False
12,5,0.06999999999999995,False,False,False,True,False,False,False,False,True,False
13,3,0.06999999999999995,False,False,False,True,False,True,False,False,True,False
15,5,0.06999999999999995,False,True,False,False,False,False,False,True,False,True
3,2,0.06999999999999995,False,False,False,True,True,False,False,False,False,True
1,2,0.06999999999999995,True,False,False,False,True,False,False,False,True,False
19,1,0.06999999999999995,False,False,False,True,False,False,True,False,True,False
18,6,0.06999999999999995,False,False,False,False,False,False,True,False,False,True
1,6,0.06999999999999995,False,False,False,True,True,False,False,False,False,False
8,4,0.06999999999999995,False,False,False,True,False,False,False,True,False,False
7,0,0.06999999999999995,False,False,False,True,False,False,False,False,True,False
0,3,0.06999999999999995,False,False,False,True,False,False,True,False,True,False
3,6,0.06999999999999995,False,False,False,True,False,True,False,False,False,False
12,2,0.06999999999999995,False,False,False,True,False,False,False,False,False,True
15,5,0.06999999999999995,False,False,False,True,True,False,False,False,False,False
13,5,0.06999999999999995,False,False,False,True,True,False,False,False,False,False
5,2,0.06999999999999995,False,False,False,False,False,True,False,False,True,False
12,0,0.06999999999999995,False,False,False,True,False,False,True,False,True,False
22,0,0.06999999999999995,False,False,True,False,False,False,False,False,False,False
6,0,0.06999999999999995,False,False,False,True,False,False,True,False,False,False
4,1,0.06999999999999995,False,False,False,True,False,False,False,True,False,False
18,4,0.06999999999999995,False,False,True,False,False,False,False,False,False,True
16,0,0.06999999999999995,True,False,False,False,True,False,False,False,True,False
8,6,0.06999999999999995,False,False,False,True,False,True,False,False,False,True
13,6,0.020000000000000018,False,False,False,True,False,False,True,False,False,True
8,5,0.020000000000000018,False,False,False,False,False,False,False,True,True,False
19,5,0.020000000000000018,False,True,False,False,False,True,False,False,False,True
18,1,0.020000000000000018,False,False,True,False,False,False,True,False,False,False
19,5,0.020000000000000018,False,True,False,False,False,False,True,False,False,False
11,1,0.020000000000000018,False,False,False,True,False,False,True,False,False,False
13,6,0.020000000000000018,False,False,False,True,False,False,True,False,False,True
20,1,0.020000000000000018,False,False,False,True,True,False,False,False,False,False
14,6,0.020000000000000018,False,False,False,True,False,False,False,False,True,False
5,1,0.020000000000000018,False,False,False,True,False,False,False,True,True,False
1,5,0.020000000000000018,False,False,True,False,True,False,False,False,True,False
9,1,0.020000000000000018,False,True,False,False,False,True,False,False,True,False
22,1,0.020000000000000018,False,False,False,True,False,True,False,False,False,False
5,2,0.020000000000000018,False,False,False,True,False,True,False,False,True,False
1,1,0.020000000000000018,True,False,False,False,False,False,False,True,False,False
23,4,0.020000000000000018,False,False,True,False,False,False,False,False,False,False
8,5,0.020000000000000018,False,True,False,False,False,True,False,False,True,False
5,6,0.020000000000000018,False,False,True,False,False,True,False,False,False,False
23,4,0.020000000000000018,False,False,True,False,False,False,False,True,False,False
17,2,0.020000000000000018,False,True,False,False,False,False,True,False,False,False
7,3,0.020000000000000018,False,True,False,False,False,False,False,True,False,False
8,1,0.020000000000000018,False,False,False,True,False,True,False,False,False,False
16,4,0.020000000000000018,False,False,True,False,True,False,False,False,False,True
19,1,0.020000000000000018,False,False,False,True,True,False,False,False,False,False
3,3,0.020000000000000018,False,True,False,False,False,False,False,False,False,False
19,0,0.020000000000000018,False,False,False,True,True,False,False,False,False,False
13,6,0.020000000000000018,False,False,False,True,True,False,False,False,False,False
2,5,0.020000000000000018,False,True,False,False,False,False,False,False,True,False
17,0,0.020000000000000018,False,True,False,False,False,True,False,False,False,False
12,3,0.020000000000000018,True,False,False,False,False,False,False,False,False,False
3,3,0.020000000000000018,False,True,False,False,False,False,False,True,True,False
10,6,0.020000000000000018,False,False,False,True,False,False,True,False,False,True
2,4,0.020000000000000018,False,False,False,True,False,True,False,False,False,False
17,2,0.020000000000000018,False,True,False,False,False,True,False,False,False,True
21,0,0.020000000000000018,False,False,False,True,False,False,True,False,True,False
21,3,0.020000000000000018,True,False,False,False,False,False,False,False,False,False
1,5,0.020000000000000018,False,False,False,True,False,False,True,False,True,False
7,5,0.020000000000000018,False,True,False,False,False,False,True,False,False,True
4,4,0.020000000000000018,False,False,False,False,False,False,False,False,True,False
5,1,0.020000000000000018,False,False,False,True,False,False,False,True,False,True
13,4,0.020000000000000018,False,False,False,True,True,False,False,False,False,False
12,4,0.020000000000000018,False,True,False,False,False,False,True,False,False,True
13,1,0.020000000000000018,False,False,True,False,False,False,False,False,False,False
16,6,0.020000000000000018,True,False,False,False,False,False,False,False,True,False
2,5,0.020000000000000018,True,False,False,False,False,True,False,False,False,False
19,4,0.020000000000000018,False,False,True,False,False,False,False,True,False,True
13,6,0.020000000000000018,False,False,False,False,False,False,False,True,False,False
18,3,0.020000000000000018,False,True,False,False,False,False,False,False,True,False
10,0,0.020000000000000018,False,False,False,True,False,False,False,True,False,False
3,0,0.020000000000000018,False,False,False,True,False,False,True,False,False,True
12,3,0.020000000000000018,False,False,False,True,False,False,True,False,False,False
10,2,0.020000000000000018,False,False,False,False,False,False,False,True,False,False
6,0,0.020000000000000018,False,False,False,True,False,False,False,False,True,False
7,2,0.020000000000000018,False,False,True,False,False,False,True,False,False,False
17,4,0.020000000000000018,False,False,False,True,True,False,False,False,False,False
7,1,0.020000000000000018,False,False,False,True,True,False,False,False,False,True
15,2,0.020000000000000018,False,False,False,True,False,False,False,False,True,False
5,5,0.020000000000000018,False,False,False,False,True,False,False,False,True,False
2,5,0.020000000000000018,True,False,False,False,False,True,False,False,False,False
6,1,0.020000000000000018,False,False,False,True,False,True,False,False,False,False
2,0,0.020000000000000018,True,False,False,False,False,False,True,False,False,False
13,0,0.020000000000000018,False,False,True,False,False,False,False,True,False,False
18,2,0.020000000000000018,False,False,False,True,False,False,True,False,True,False
2,5,0.020000000000000018,False,False,False,True,False,False,False,True,True,False
3,3,0.020000000000000018,False,True,False,False,False,False,False,False,True,False
9,4,0.020000000000000018,True,False,False,False,False,False,True,False,True,False
8,2,0.020000000000000018,False,False,False,True,False,False,True,False,False,True
12,5,0.020000000000000018,True,False,False,False,False,False,True,False,True,False
9,6,0.020000000000000018,True,False,False,False,False,True,False,False,False,False
6,0,0.020000000000000018,False,False,False,True,False,False,False,True,True,False
9,3,0.020000000000000018,False,False,False,True,False,False,False,True,False,False
6,4,0.020000000000000018,True,False,False,False,True,False,False,False,False,True
4,2,0.020000000000000018,False,False,False,True,False,False,False,True,True,False
9,4,0.020000000000000018,False,False,False,False,False,False,True,False,False,False
11,4,0.020000000000000018,False,False,False,True,False,False,False,True,True,False
23,6,0.020000000000000018,False,True,False,False,True,False,False,False,True,False
17,1,0.020000000000000018,False,False,False,True,False,True,False,False,False,False
8,0,0.020000000000000018,False,False,False,True,False,True,False,False,False,False
